,name,Latitude,Longitude,free_bikes,Id,Name,Category,Distance,Address,review_count,rating
1173,,43.289491,5.379474,,NM9BYuEI927yH2ciU6icLQ,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",98.0,24 rue Sylvabelle,137.0,4.0
1174,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",652.0,10 rue d'Aubagne,132.0,4.5
1175,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",1020.0,41 rue Adolphe Thiers,65.0,4.5
1176,,43.2919,5.35964,,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",159.0,New Hotel of Marseille,80.0,4.0
1177,,43.29235,5.36106,,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",228.0,Sofitel Marseille Vieux Port,180.0,4.0
1178,,43.293049,5.361109,,R9LTmk3rkSpsyKMBt3zktg,Restaurant Rowing Club,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",308.0,34 boulevard Charles Livon,51.0,3.5
1179,,43.296302648832,5.37139641627038,,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",1168.0,34 quai du Port,262.0,4.0
1180,,43.293934731323,5.3594042576426,,a0KzhdkE-fhPNfRYwaIVJA,Le Chalet du Pharo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",367.0,58 boulevard Charles Livon,49.0,4.0
1181,,43.292857,5.36023,,eD4NCh9xKcdbmc6YVwlMzw,Les Trois Forts,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",260.0,36 boulevard Charles Livon,21.0,4.0
1182,,43.2937,5.3587,,KwrZsrKDo0LvN1lUOR8Y7g,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",169.0,58 bd Charles Livon,22.0,4.5
1183,,43.2907,5.35595,,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",266.0,6 rue des Catalans,34.0,4.0
1184,,43.29068,5.35688,,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",191.0,38 B Rue Papety,25.0,4.5
1185,,43.2934859745132,5.37051770435187,,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",966.0,20 quai de Rive Neuve,60.0,4.0
1186,,43.29235,5.36106,,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",172.0,Sofitel Marseille Vieux Port,180.0,4.0
1187,,43.2919,5.35964,,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",138.0,New Hotel of Marseille,80.0,4.0
1188,,43.293934731323,5.3594042576426,,a0KzhdkE-fhPNfRYwaIVJA,Le Chalet du Pharo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",248.0,58 boulevard Charles Livon,49.0,4.0
1189,,43.293049,5.361109,,R9LTmk3rkSpsyKMBt3zktg,Restaurant Rowing Club,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",286.0,34 boulevard Charles Livon,51.0,3.5
1190,,43.2937,5.3587,,KwrZsrKDo0LvN1lUOR8Y7g,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",102.0,58 bd Charles Livon,22.0,4.5
1191,,43.292857,5.36023,,eD4NCh9xKcdbmc6YVwlMzw,Les Trois Forts,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",212.0,36 boulevard Charles Livon,21.0,4.0
1192,,43.2907,5.35595,,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",212.0,6 rue des Catalans,34.0,4.0
1193,,43.29068,5.35688,,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",167.0,38 B Rue Papety,25.0,4.5
1194,,43.291807,5.358253,,f4zz2Zv8TPm73WAHKSar-w,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",36.0,89 boulevard Charles Livon,44.0,3.5
1195,,43.2934081530095,5.35877970793456,,6MbBb_zohutyX3hCsQXxrA,Parc Émile Duclaux,"[{'alias': 'parks', 'title': 'Parks'}]",173.0,58 boulevard Charles Livon,11.0,4.5
1196,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",246.0,24 place Notre-Dame du Mont,65.0,4.5
1197,,43.29022,5.37866,,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",234.0,24 bd Paul Peytral,65.0,4.5
1198,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",543.0,10 rue d'Aubagne,132.0,4.5
1199,,43.2893681,5.3798156,,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",219.0,10 rue Edmond Rostand,256.0,4.0
1200,,43.2902787,5.3817895,,ZWUsCIaJh_RSP4166G8dDA,La Maison des Raviolis,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",86.0,14 rue d'Italie,29.0,4.0
1201,,43.28969,5.38227,,P3faj9LTkiPWB3BrWI8HqQ,Sushi Resto,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",162.0,27 bis rue d'Italie,124.0,4.0
1202,,43.29155,5.38485,,5AiKzQONSntnbjM9aJtb6A,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",289.0,4 place Notre-Dame du Mont,58.0,4.0
1203,,43.29443,5.38383,,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",426.0,12 rue Vian,119.0,4.5
1204,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",775.0,41 rue Adolphe Thiers,65.0,4.5
1205,,43.289491,5.379474,,NM9BYuEI927yH2ciU6icLQ,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",226.0,24 rue Sylvabelle,137.0,4.0
1206,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",302.0,24 place Notre-Dame du Mont,65.0,4.5
1207,,43.29022,5.37866,,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",213.0,24 bd Paul Peytral,65.0,4.5
1208,,43.2893681,5.3798156,,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",143.0,10 rue Edmond Rostand,256.0,4.0
1209,,43.2902787,5.3817895,,ZWUsCIaJh_RSP4166G8dDA,La Maison des Raviolis,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",46.0,14 rue d'Italie,29.0,4.0
1210,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",635.0,10 rue d'Aubagne,132.0,4.5
1211,,43.28969,5.38227,,P3faj9LTkiPWB3BrWI8HqQ,Sushi Resto,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",92.0,27 bis rue d'Italie,124.0,4.0
1212,,43.28857,5.37882,,7DJ4pmGDpmSHXmtdbtAP-w,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",261.0,114 Rue Paradis,46.0,4.0
1213,,43.289491,5.379474,,NM9BYuEI927yH2ciU6icLQ,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",160.0,24 rue Sylvabelle,137.0,4.0
1214,,43.28937,5.37619,,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",419.0,40 rue de Breteuil,45.0,4.5
1215,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",869.0,41 rue Adolphe Thiers,65.0,4.5
1216,,43.2879,5.36629,,aKL3hodmfYAfg5TpRDj-lg,La Velada,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}]",279.0,31 Rue Endoume,32.0,4.0
1217,,43.280125,5.352096,,cBxRGoh-x6mcbcNuQ14zPQ,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",1160.0,17 rue des Braves,154.0,4.0
1218,,43.2926558819198,5.37180240555722,,gMbdTQCBPjp7mDfWJehHmQ,Le Bon Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American'}]",960.0,24 place aux Huiles,36.0,4.5
1219,,43.2934859745132,5.37051770435187,,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",961.0,20 quai de Rive Neuve,60.0,4.0
1220,,43.28686,5.36378,,gTuvm_noHFc_fzcTmYffEA,Zia Concetta,"[{'alias': 'trattorie', 'title': 'Trattorie'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",45.0,111 rue d'Endoume,8.0,4.5
1221,,43.2919,5.35964,,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",677.0,New Hotel of Marseille,80.0,4.0
1222,,43.29274,5.37134,,Pvzn2DLyJgUWwU6X54zHZw,La Table du Fort,"[{'alias': 'french', 'title': 'French'}]",941.0,8 rue Fort Notre Dame,58.0,4.5
1223,,43.2879836595775,5.37209987640381,,eC-02pllo4M2SyMtECq7KQ,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",725.0,,43.0,4.5
1224,,43.28726,5.35983,,cmm7838PQrdaGQG6qHLWdg,Le Vésuvio,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",287.0,33 rue Decazes,34.0,4.0
1225,,43.283955,5.371235,,tltXVzIZGoS1rw5JeBdeww,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",702.0,Rue Fort du Sanctuaire,197.0,4.5
1226,,43.2919,5.35964,,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",399.0,New Hotel of Marseille,80.0,4.0
1227,,43.280125,5.352096,,cBxRGoh-x6mcbcNuQ14zPQ,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",1066.0,17 rue des Braves,154.0,4.0
1228,,43.2907,5.35595,,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",308.0,6 rue des Catalans,34.0,4.0
1229,,43.28726,5.35983,,cmm7838PQrdaGQG6qHLWdg,Le Vésuvio,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",190.0,33 rue Decazes,34.0,4.0
1230,,43.29068,5.35688,,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",264.0,38 B Rue Papety,25.0,4.5
1231,,43.28636,5.35923,,IJwKfyVbLa97vfEuwIkqiA,Le Baron Perché,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",254.0,45 rue Châteaubriand,49.0,4.0
1232,,43.2934859745132,5.37051770435187,,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",1125.0,20 quai de Rive Neuve,60.0,4.0
1233,,43.29235,5.36106,,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",469.0,Sofitel Marseille Vieux Port,180.0,4.0
1234,,43.28514,5.35036,,72YsfpjeCvaqXjJ1hdLc5Q,L'Epuisette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",751.0,156 Rue Vallon Des Auffes,145.0,4.5
1235,,43.287953,5.352196,,kdASwqKE18QNmMjDE5mzqA,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",504.0,56 Corniche Kennedy,164.0,4.0
1236,,43.286314,5.377496,,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",179.0,133 Rue Breteuil,94.0,4.5
1237,,43.2876251243622,5.37909351534427,,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",53.0,134 rue Paradis,58.0,4.5
1238,,43.2893681,5.3798156,,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",245.0,10 rue Edmond Rostand,256.0,4.0
1239,,43.28857,5.37882,,7DJ4pmGDpmSHXmtdbtAP-w,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",160.0,114 Rue Paradis,46.0,4.0
1240,,43.28937,5.37619,,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",353.0,40 rue de Breteuil,45.0,4.5
1241,,43.29022,5.37866,,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",347.0,24 bd Paul Peytral,65.0,4.5
1242,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",934.0,10 rue d'Aubagne,132.0,4.5
1243,,43.289491,5.379474,,NM9BYuEI927yH2ciU6icLQ,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",256.0,24 rue Sylvabelle,137.0,4.0
1244,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",642.0,24 place Notre-Dame du Mont,65.0,4.5
1245,,43.2892,5.37855,,Lgze0h00RbEcqfvuu-ZPlg,Minoofi,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",233.0,104 rue Paradis,87.0,4.0
1246,,43.2919,5.35964,,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",354.0,New Hotel of Marseille,80.0,4.0
1247,,43.2907,5.35595,,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",67.0,6 rue des Catalans,34.0,4.0
1248,,43.29068,5.35688,,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",89.0,38 B Rue Papety,25.0,4.5
1249,,43.287953,5.352196,,kdASwqKE18QNmMjDE5mzqA,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",397.0,56 Corniche Kennedy,164.0,4.0
1250,,43.2884,5.35279,,9b1Y04xHOGpzNBwAWLpuZw,Le Petit Pavillon,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",329.0,54 Pro Corniche John Kennedy,44.0,3.5
1251,,43.29057,5.35613,,nO1XDk2KR30K5BLNO8cPQQ,Les Akolytes,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",43.0,41 rue Papety,26.0,3.5
1252,,43.2937,5.3587,,KwrZsrKDo0LvN1lUOR8Y7g,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",334.0,58 bd Charles Livon,22.0,4.5
1253,,43.291807,5.358253,,f4zz2Zv8TPm73WAHKSar-w,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",256.0,89 boulevard Charles Livon,44.0,3.5
1254,,43.29235,5.36106,,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",412.0,Sofitel Marseille Vieux Port,180.0,4.0
1255,,43.293934731323,5.3594042576426,,a0KzhdkE-fhPNfRYwaIVJA,Le Chalet du Pharo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",502.0,58 boulevard Charles Livon,49.0,4.0
1256,,43.29318,5.39163,,_KkN_6F9AQLKKScMyyXz3A,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",241.0,102 rue Ferrari,386.0,4.0
1257,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",465.0,41 rue Adolphe Thiers,65.0,4.5
1258,,43.29405,5.38541,,8aaP45FDUXeJhXKyPIvSfg,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",424.0,7 rue André Poggioli,30.0,4.5
1259,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",629.0,24 place Notre-Dame du Mont,65.0,4.5
1260,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",920.0,10 rue d'Aubagne,132.0,4.5
1261,,43.29367,5.38762,,MNTrcIJj3Yl1v_--Yh2v_g,Bière de la Plaine,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'breweries', 'title': 'Breweries'}]",281.0,16 rue Saint Pierre,9.0,5.0
1262,,43.2937810155134,5.38633754860625,,CmHI3dv9Ek4ns9KY-mxM5A,Chez Ida,"[{'alias': 'french', 'title': 'French'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",365.0,7 Rue Ferdinand Rey,31.0,4.5
1263,,43.29424,5.384759,,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",470.0,26 rue des Trois Rois,78.0,4.5
1264,,43.293129,5.3893099,,G0YHdyl7-INHdiJX5mhp3Q,El Picoteo,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",243.0,53 rue Saint Pierre,12.0,4.0
1265,,43.29443,5.38383,,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",545.0,12 rue Vian,119.0,4.5
1266,,43.286314,5.377496,,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",419.0,133 Rue Breteuil,94.0,4.5
1267,,43.2837449424109,5.38364614160743,,36YyE5JYCful29VpEJNT8w,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",220.0,15 rue du Docteur Escat,20.0,4.0
1268,,43.2829,5.3812,,SqyJAe_JsJNIJOt2f68BfA,Da Romano,"[{'alias': 'italian', 'title': 'Italian'}]",69.0,229 Rue Paradis,10.0,4.5
1269,,43.28444,5.38544,,Mso8UQozYq9Z-IWeJq_sdg,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",378.0,26 rue du Rouet,45.0,4.5
1270,,43.28446,5.38417,,kBSjmcc0xgLvjT2Zd0U9NA,Vapiano,"[{'alias': 'italian', 'title': 'Italian'}]",274.0,20 avenue du Prado,85.0,3.5
1271,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",955.0,24 place Notre-Dame du Mont,65.0,4.5
1272,,43.283442,5.38562,,bziGUO3HTrsbJcgo_uAN8w,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",378.0,49 avenue du Prado,45.0,4.0
1273,,43.284737,5.384893,,o76x1iTwv6vWXi0thWeVpw,KYO,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",347.0,15 avenue du Prado,44.0,4.0
1274,,43.2876251243622,5.37909351534427,,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",482.0,134 rue Paradis,58.0,4.5
1275,,43.28937,5.37619,,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",758.0,40 rue de Breteuil,45.0,4.5
1276,,43.283442,5.38562,,bziGUO3HTrsbJcgo_uAN8w,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",193.0,49 avenue du Prado,45.0,4.0
1277,,43.28444,5.38544,,Mso8UQozYq9Z-IWeJq_sdg,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",114.0,26 rue du Rouet,45.0,4.5
1278,,43.284737,5.384893,,o76x1iTwv6vWXi0thWeVpw,KYO,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",63.0,15 avenue du Prado,44.0,4.0
1279,,43.28469,5.38592,,b4mEbGR85VZZDL4beK7F5A,La Fontaine,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",146.0,31 Avenue Jules Cantini,22.0,4.0
1280,,43.2837449424109,5.38364614160743,,36YyE5JYCful29VpEJNT8w,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",122.0,15 rue du Docteur Escat,20.0,4.0
1281,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",774.0,24 place Notre-Dame du Mont,65.0,4.5
1282,,43.28446,5.38417,,kBSjmcc0xgLvjT2Zd0U9NA,Vapiano,"[{'alias': 'italian', 'title': 'Italian'}]",39.0,20 avenue du Prado,85.0,3.5
1283,,43.28593,5.3872799,,ucZ_q5BrpjCphAQnaTROEQ,La Grand Baie,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'reunion', 'title': 'Reunion'}]",283.0,28 cours Gouffé,36.0,4.0
1284,,43.28567,5.38413,,QI6CIzPJ2mcLnNxKht6O3A,Massena Café,"[{'alias': 'cafes', 'title': 'Cafes'}]",97.0,1 avenue Jules Cantini,66.0,3.5
1285,,43.28508,5.38382,,jCTZE4rixJqOqYiNP3ci5A,Paulaner,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'pizza', 'title': 'Pizza'}]",43.0,8 avenue Prado,96.0,3.0
