,Id,Name,Category,Distance,Address,Latitude,Longitude,review_count,rating
992,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",1168,34 quai du Port,43.296302648832,5.37139641627038,262,4.0
993,R9LTmk3rkSpsyKMBt3zktg,Restaurant Rowing Club,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",308,34 boulevard Charles Livon,43.293049,5.361109,51,3.5
994,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",266,6 rue des Catalans,43.2907,5.35595,34,4.0
995,KwrZsrKDo0LvN1lUOR8Y7g,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",169,58 bd Charles Livon,43.2937,5.3587,22,4.5
996,a0KzhdkE-fhPNfRYwaIVJA,Le Chalet du Pharo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",367,58 boulevard Charles Livon,43.293934731323,5.3594042576426,49,4.0
997,eD4NCh9xKcdbmc6YVwlMzw,Les Trois Forts,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",260,36 boulevard Charles Livon,43.292857,5.36023,21,4.0
998,f4zz2Zv8TPm73WAHKSar-w,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",153,89 boulevard Charles Livon,43.291807,5.358253,44,3.5
999,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",191,38 B Rue Papety,43.29068,5.35688,25,4.5
1000,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",172,Sofitel Marseille Vieux Port,43.29235,5.36106,180,4.0
1001,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",138,New Hotel of Marseille,43.2919,5.35964,80,4.0
1002,a0KzhdkE-fhPNfRYwaIVJA,Le Chalet du Pharo,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",248,58 boulevard Charles Livon,43.293934731323,5.3594042576426,49,4.0
1003,R9LTmk3rkSpsyKMBt3zktg,Restaurant Rowing Club,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",286,34 boulevard Charles Livon,43.293049,5.361109,51,3.5
1004,KwrZsrKDo0LvN1lUOR8Y7g,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",102,58 bd Charles Livon,43.2937,5.3587,22,4.5
1005,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",212,6 rue des Catalans,43.2907,5.35595,34,4.0
1006,f4zz2Zv8TPm73WAHKSar-w,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",36,89 boulevard Charles Livon,43.291807,5.358253,44,3.5
1007,eD4NCh9xKcdbmc6YVwlMzw,Les Trois Forts,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",212,36 boulevard Charles Livon,43.292857,5.36023,21,4.0
1008,6MbBb_zohutyX3hCsQXxrA,Parc Émile Duclaux,"[{'alias': 'parks', 'title': 'Parks'}]",173,58 boulevard Charles Livon,43.2934081530095,5.35877970793456,11,4.5
1009,nO1XDk2KR30K5BLNO8cPQQ,Les Akolytes,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",220,41 rue Papety,43.29057,5.35613,26,3.5
1010,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",246,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1011,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",234,24 bd Paul Peytral,43.29022,5.37866,65,4.5
1012,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",219,10 rue Edmond Rostand,43.2893681,5.3798156,256,4.0
1013,ZWUsCIaJh_RSP4166G8dDA,La Maison des Raviolis,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",86,14 rue d'Italie,43.2902787,5.3817895,29,4.0
1014,5AiKzQONSntnbjM9aJtb6A,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",289,4 place Notre-Dame du Mont,43.29155,5.38485,58,4.0
1015,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",999,34 quai du Port,43.296302648832,5.37139641627038,262,4.0
1016,P3faj9LTkiPWB3BrWI8HqQ,Sushi Resto,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",162,27 bis rue d'Italie,43.28969,5.38227,124,4.0
1017,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",426,12 rue Vian,43.29443,5.38383,119,4.5
1018,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",417,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1019,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",543,10 rue d'Aubagne,43.295589,5.379063,132,4.5
1020,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",213,24 bd Paul Peytral,43.29022,5.37866,65,4.5
1021,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",302,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1022,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",143,10 rue Edmond Rostand,43.2893681,5.3798156,256,4.0
1023,ZWUsCIaJh_RSP4166G8dDA,La Maison des Raviolis,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",46,14 rue d'Italie,43.2902787,5.3817895,29,4.0
1024,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",326,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1025,7DJ4pmGDpmSHXmtdbtAP-w,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",261,114 Rue Paradis,43.28857,5.37882,46,4.0
1026,5AiKzQONSntnbjM9aJtb6A,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",331,4 place Notre-Dame du Mont,43.29155,5.38485,58,4.0
1027,P3faj9LTkiPWB3BrWI8HqQ,Sushi Resto,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",92,27 bis rue d'Italie,43.28969,5.38227,124,4.0
1028,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",1055,34 quai du Port,43.296302648832,5.37139641627038,262,4.0
1029,NM9BYuEI927yH2ciU6icLQ,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",160,24 rue Sylvabelle,43.289491,5.379474,137,4.0
1030,aKL3hodmfYAfg5TpRDj-lg,La Velada,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}]",279,31 Rue Endoume,43.2879,5.36629,32,4.0
1031,tltXVzIZGoS1rw5JeBdeww,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",702,Rue Fort du Sanctuaire,43.283955,5.371235,197,4.5
1032,gTuvm_noHFc_fzcTmYffEA,Zia Concetta,"[{'alias': 'trattorie', 'title': 'Trattorie'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",46,111 rue d'Endoume,43.28686,5.36378,8,4.5
1033,cBxRGoh-x6mcbcNuQ14zPQ,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",1160,17 rue des Braves,43.280125,5.352096,154,4.0
1034,Pvzn2DLyJgUWwU6X54zHZw,La Table du Fort,"[{'alias': 'french', 'title': 'French'}]",941,8 rue Fort Notre Dame,43.29274,5.37134,58,4.5
1035,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",961,20 quai de Rive Neuve,43.2934859745132,5.37051770435187,60,4.0
1036,VO2Gk3YV0vMLEkc3jg0_BA,Grumpy Cakes,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",1237,12 rue Corneille,43.293379,5.375462,35,4.5
1037,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",677,New Hotel of Marseille,43.2919,5.35964,80,4.0
1038,gMbdTQCBPjp7mDfWJehHmQ,Le Bon Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",960,24 place aux Huiles,43.2926558819198,5.37180240555722,36,4.5
1039,eC-02pllo4M2SyMtECq7KQ,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",725,,43.2879836595775,5.37209987640381,43,4.5
1040,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",399,New Hotel of Marseille,43.2919,5.35964,80,4.0
1041,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",308,6 rue des Catalans,43.2907,5.35595,34,4.0
1042,cBxRGoh-x6mcbcNuQ14zPQ,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",1066,17 rue des Braves,43.280125,5.352096,154,4.0
1043,nO1XDk2KR30K5BLNO8cPQQ,Les Akolytes,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",282,41 rue Papety,43.29057,5.35613,26,3.5
1044,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",469,Sofitel Marseille Vieux Port,43.29235,5.36106,180,4.0
1045,kdASwqKE18QNmMjDE5mzqA,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",504,56 Corniche Kennedy,43.287953,5.352196,164,4.0
1046,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",264,38 B Rue Papety,43.29068,5.35688,25,4.5
1047,x1HzS7UZj3v1bMzDcY50vQ,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",1125,20 quai de Rive Neuve,43.2934859745132,5.37051770435187,60,4.0
1048,cmm7838PQrdaGQG6qHLWdg,Le Vésuvio,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",190,33 rue Decazes,43.28726,5.35983,34,4.0
1049,f4zz2Zv8TPm73WAHKSar-w,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",361,89 boulevard Charles Livon,43.291807,5.358253,44,3.5
1050,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",53,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1051,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",179,133 Rue Breteuil,43.286314,5.377496,94,4.5
1052,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",347,24 bd Paul Peytral,43.29022,5.37866,65,4.5
1053,7DJ4pmGDpmSHXmtdbtAP-w,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",160,114 Rue Paradis,43.28857,5.37882,46,4.0
1054,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",245,10 rue Edmond Rostand,43.2893681,5.3798156,256,4.0
1055,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",353,40 rue de Breteuil,43.28937,5.37619,45,4.5
1056,Lgze0h00RbEcqfvuu-ZPlg,Minoofi,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",233,104 rue Paradis,43.2892,5.37855,87,4.0
1057,NM9BYuEI927yH2ciU6icLQ,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",256,24 rue Sylvabelle,43.289491,5.379474,137,4.0
1058,KQT9vFVa9Yfy5KcC58jZSA,Le Bistrot Asiatique,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",283,54 rue Breteuil,43.2886423,5.376501,12,4.5
1059,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",642,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1060,y55Cq6qDc6GIxM2P_-xneA,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",354,New Hotel of Marseille,43.2919,5.35964,80,4.0
1061,ZUVYWWLIcq3Bm5g4l5TIKA,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",67,6 rue des Catalans,43.2907,5.35595,34,4.0
1062,nO1XDk2KR30K5BLNO8cPQQ,Les Akolytes,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",43,41 rue Papety,43.29057,5.35613,26,3.5
1063,kdASwqKE18QNmMjDE5mzqA,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",397,56 Corniche Kennedy,43.287953,5.352196,164,4.0
1064,9b1Y04xHOGpzNBwAWLpuZw,Le Petit Pavillon,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",329,54 Pro Corniche John Kennedy,43.2884,5.35279,44,3.5
1065,nIdm8Yath-JyypF7mrhRfg,Abaco,"[{'alias': 'french', 'title': 'French'}]",89,38 B Rue Papety,43.29068,5.35688,25,4.5
1066,ny8U6UzFllcDUriemZWDng,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",412,Sofitel Marseille Vieux Port,43.29235,5.36106,180,4.0
1067,f4zz2Zv8TPm73WAHKSar-w,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",256,89 boulevard Charles Livon,43.291807,5.358253,44,3.5
1068,KwrZsrKDo0LvN1lUOR8Y7g,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",334,58 bd Charles Livon,43.2937,5.3587,22,4.5
1069,kmtb45ruAKq6CPqodFhRmQ,Welcome Café,"[{'alias': 'bistros', 'title': 'Bistros'}]",23,2 rue des Catalans,43.29031,5.3561,6,4.0
1070,_KkN_6F9AQLKKScMyyXz3A,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",241,102 rue Ferrari,43.29318,5.39163,386,4.0
1071,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",465,41 rue Adolphe Thiers,43.2972899,5.38546,65,4.5
1072,MNTrcIJj3Yl1v_--Yh2v_g,Bière de la Plaine,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'breweries', 'title': 'Breweries'}]",281,16 rue Saint Pierre,43.29367,5.38762,9,5.0
1073,8aaP45FDUXeJhXKyPIvSfg,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",424,7 rue André Poggioli,43.29405,5.38541,30,4.5
1074,CmHI3dv9Ek4ns9KY-mxM5A,Chez Ida,"[{'alias': 'french', 'title': 'French'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",365,7 Rue Ferdinand Rey,43.2937810155134,5.38633754860625,31,4.5
1075,ypQni7KTkUF0abjodZNeKw,La Tarraillette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",133,59 bd Eugène Pierre,43.29635,5.3907,65,3.5
1076,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",629,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1077,G0YHdyl7-INHdiJX5mhp3Q,El Picoteo,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",243,53 rue Saint Pierre,43.293129,5.3893099,12,4.0
1078,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",920,10 rue d'Aubagne,43.295589,5.379063,132,4.5
1079,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",470,26 rue des Trois Rois,43.29424,5.384759,78,4.5
1080,bziGUO3HTrsbJcgo_uAN8w,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",378,49 avenue du Prado,43.283442,5.38562,45,4.0
1081,36YyE5JYCful29VpEJNT8w,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",220,15 rue du Docteur Escat,43.2837449424109,5.38364614160743,20,4.0
1082,SqyJAe_JsJNIJOt2f68BfA,Da Romano,"[{'alias': 'italian', 'title': 'Italian'}]",69,229 Rue Paradis,43.2829,5.3812,10,4.5
1083,Mso8UQozYq9Z-IWeJq_sdg,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",378,26 rue du Rouet,43.28444,5.38544,45,4.5
1084,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",419,133 Rue Breteuil,43.286314,5.377496,94,4.5
1085,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",482,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1086,kBSjmcc0xgLvjT2Zd0U9NA,Vapiano,"[{'alias': 'italian', 'title': 'Italian'}]",274,20 avenue du Prado,43.28446,5.38417,85,3.5
1087,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",955,24 place Notre-Dame du Mont,43.2917571,5.3842254,65,4.5
1088,KsagIFKCpWr6X_hq9H_mKQ,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",775,24 bd Paul Peytral,43.29022,5.37866,65,4.5
1089,QI6CIzPJ2mcLnNxKht6O3A,Massena Café,"[{'alias': 'cafes', 'title': 'Cafes'}]",353,1 avenue Jules Cantini,43.28567,5.38413,66,3.5
1090,bziGUO3HTrsbJcgo_uAN8w,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",193,49 avenue du Prado,43.283442,5.38562,45,4.0
1091,Mso8UQozYq9Z-IWeJq_sdg,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",114,26 rue du Rouet,43.28444,5.38544,45,4.5
1092,QI6CIzPJ2mcLnNxKht6O3A,Massena Café,"[{'alias': 'cafes', 'title': 'Cafes'}]",97,1 avenue Jules Cantini,43.28567,5.38413,66,3.5
1093,o76x1iTwv6vWXi0thWeVpw,KYO,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",63,15 avenue du Prado,43.284737,5.384893,44,4.0
1094,b4mEbGR85VZZDL4beK7F5A,La Fontaine,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",146,31 Avenue Jules Cantini,43.28469,5.38592,22,4.0
1095,36YyE5JYCful29VpEJNT8w,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",122,15 rue du Docteur Escat,43.2837449424109,5.38364614160743,20,4.0
1096,ucZ_q5BrpjCphAQnaTROEQ,La Grand Baie,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'reunion', 'title': 'Reunion'}]",283,28 cours Gouffé,43.28593,5.3872799,36,4.0
1097,X049_Ugkbq-XunNgM-mzRw,La Folie du Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",188,5 ave de Toulon,43.2859116,5.3858299,15,4.0
1098,kBSjmcc0xgLvjT2Zd0U9NA,Vapiano,"[{'alias': 'italian', 'title': 'Italian'}]",39,20 avenue du Prado,43.28446,5.38417,85,3.5
1099,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",514,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1100,tltXVzIZGoS1rw5JeBdeww,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",426,Rue Fort du Sanctuaire,43.283955,5.371235,197,4.5
1101,OLTqkcil8zfvqf8ooaH2wQ,Culti,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}]",41,222 chemin Roucas Blanc,43.28064,5.36892,11,3.5
1102,4sKk3i7CNMb77JU9LdtCKg,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",1129,134 rue Paradis,43.2876251243622,5.37909351534427,58,4.5
1103,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",1143,40 rue de Breteuil,43.28937,5.37619,45,4.5
1104,5qVjvTamS1nztj-Nb-qpRA,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",935,133 Rue Breteuil,43.286314,5.377496,94,4.5
1105,eC-02pllo4M2SyMtECq7KQ,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",874,,43.2879836595775,5.37209987640381,43,4.5
1106,eOkHXLrT0vSqzk7VD_7sww,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",1312,10 rue Edmond Rostand,43.2893681,5.3798156,256,4.0
1107,M4thls5A4dFfzJSF9_A3Pg,Sushi Street Café,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",1017,24 boulevard Notre Dame,43.289185,5.372774,101,4.0
1108,Lgze0h00RbEcqfvuu-ZPlg,Minoofi,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",1233,104 rue Paradis,43.2892,5.37855,87,4.0
1109,7DJ4pmGDpmSHXmtdbtAP-w,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",1192,114 Rue Paradis,43.28857,5.37882,46,4.0
1110,SqyJAe_JsJNIJOt2f68BfA,Da Romano,"[{'alias': 'italian', 'title': 'Italian'}]",312,229 Rue Paradis,43.2829,5.3812,10,4.5
1111,tltXVzIZGoS1rw5JeBdeww,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",657,Rue Fort du Sanctuaire,43.283955,5.371235,197,4.5
