,Name,Category,Address,review_count,rating
571,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
572,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
573,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
574,Coogee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",100 boulevard Baille,73,4.5
575,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",4 place Notre-Dame du Mont,58,4.0
576,Cyprien,"[{'alias': 'french', 'title': 'French'}]",56 avenue Toulon,32,3.5
577,La Grand Baie,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'reunion', 'title': 'Reunion'}]",28 cours Gouffé,36,4.0
578,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",9 Rue Borde,18,5.0
579,Café Thaï,"[{'alias': 'thai', 'title': 'Thai'}]",136 rue Rouet,157,4.0
580,Rouge Belle de Mai,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",47 rue Fortuné Jourdan,19,4.5
581,La Cantine du Midi,"[{'alias': 'french', 'title': 'French'}]",36 rue Bernard,10,4.5
582,Les Grandes Tables,"[{'alias': 'french', 'title': 'French'}]",41 rue Jobin,57,3.5
583,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",9 Rue Guy Mocquet,30,4.0
584,Pâtisserie B et F Giner La Gourmandine,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",8 Place Bernard Cadenat,6,5.0
585,Chez Claire,"[{'alias': 'seafood', 'title': 'Seafood'}]",12 rue d'Orange,4,4.5
586,Parc Longchamp,"[{'alias': 'parks', 'title': 'Parks'}]",Boulevard Jardin Zoologique,22,4.0
587,Le Cafe du Theatre,"[{'alias': 'cafes', 'title': 'Cafes'}]",3 place Placide Caffo,1,4.0
588,PechaKucha,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'beaches', 'title': 'Beaches'}]",,1,4.0
589,Chez Roger - Bar Aéro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",151 Rue Loubon,1,4.0
590,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",41 rue Adolphe Thiers,65,4.5
591,The Black Unicorn,"[{'alias': 'pubs', 'title': 'Pubs'}]",176 bd Chave,63,4.0
592,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",7 rue André Poggioli,30,4.5
593,Sushiqui,"[{'alias': 'japanese', 'title': 'Japanese'}]",31 Rue Goudard,8,4.5
594,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
595,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
596,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",10 rue Bernex,23,4.5
597,Le Pallavicini,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",16 rue Madon,8,4.0
598,La Table Cinq,"[{'alias': 'french', 'title': 'French'}]",8 avenue des Chartreux,45,4.5
599,Chez Ida,"[{'alias': 'french', 'title': 'French'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",7 Rue Ferdinand Rey,31,4.5
600,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",9 Rue Guy Mocquet,30,4.0
601,Les Grandes Tables,"[{'alias': 'french', 'title': 'French'}]",41 rue Jobin,57,3.5
602,La Cantine du Midi,"[{'alias': 'french', 'title': 'French'}]",36 rue Bernard,10,4.5
603,Rouge Belle de Mai,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",47 rue Fortuné Jourdan,19,4.5
604,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",207 boulevard de Plombières,14,4.0
605,PechaKucha,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'beaches', 'title': 'Beaches'}]",,1,4.0
606,KFC,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",114 boulevard de Plombières,1,1.0
607,Studio 37,"[{'alias': 'french', 'title': 'French'}]",37 rue Guibal,25,3.0
608,Babel Med Music,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",12 rue Urbain V,7,3.5
609,Pâtisserie B et F Giner La Gourmandine,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",8 Place Bernard Cadenat,6,5.0
610,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",41 rue Adolphe Thiers,65,4.5
611,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
612,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",7 rue André Poggioli,30,4.5
613,Freddy,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",140 rue Sainte-Cécile,12,4.5
614,Pizza Zazza,"[{'alias': 'pizza', 'title': 'Pizza'}]",244 boulevard Baille,11,4.0
615,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",26 rue des Trois Rois,78,4.5
616,Spok,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1 rue Crillon,6,4.0
617,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
618,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
619,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",4 place Notre-Dame du Mont,58,4.0
620,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
621,Urban Kitchen,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",23 avenue de Corinthe,18,4.0
622,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",12 rue Vian,119,4.5
623,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",7 rue André Poggioli,30,4.5
624,Le Troquet,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}]",17 place Pierre Roux,5,4.0
625,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",26 rue des Trois Rois,78,4.5
626,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
627,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
628,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",4 place Notre-Dame du Mont,58,4.0
629,Coogee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",100 boulevard Baille,73,4.5
630,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",207 boulevard de Plombières,14,4.0
631,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",9 Rue Guy Mocquet,30,4.0
632,La Cantine du Midi,"[{'alias': 'french', 'title': 'French'}]",36 rue Bernard,10,4.5
633,Rouge Belle de Mai,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",47 rue Fortuné Jourdan,19,4.5
634,Bistrot Alexandre,"[{'alias': 'provencal', 'title': 'Provencal'}]",31 bd Charles Moretti,13,4.0
635,Bistrot Alexandre,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",Station Alexandre,2,4.5
636,Yoj By Yoji,"[{'alias': 'japanese', 'title': 'Japanese'}]",9 quai du Lazaret,12,3.5
637,BO&CO,"[{'alias': 'french', 'title': 'French'}]",232 bd de Paris,7,4.0
638,Babel Med Music,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",12 rue Urbain V,7,3.5
639,Pâtisserie B et F Giner La Gourmandine,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",8 Place Bernard Cadenat,6,5.0
640,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
641,La Table Cinq,"[{'alias': 'french', 'title': 'French'}]",8 avenue des Chartreux,45,4.5
642,Le Jardin des Arts,"[{'alias': 'french', 'title': 'French'}]",53 Rue Marx Dormoy,57,4.0
643,Coté Sud,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}]",28 rue Maréchal Fayolle,46,4.5
644,Greendeliss,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",11 avenue du Maréchal Foch,13,4.0
645,Kim-Do,"[{'alias': 'japanese', 'title': 'Japanese'}]",4 rue Capazza,155,4.0
646,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",10 rue Bernex,23,4.5
647,La Jonque Viet,"[{'alias': 'chinese', 'title': 'Chinese'}]",28 rue Maréchal Fayolle,19,4.0
648,Le Citronnier,"[{'alias': 'french', 'title': 'French'}, {'alias': 'international', 'title': 'International'}, {'alias': 'southafrican', 'title': 'South African'}]",2 rue Elemir Bourges,15,5.0
649,Palais Longchamp,"[{'alias': 'museums', 'title': 'Museums'}]",Place Henri Dunant,81,4.5
650,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
651,The Black Unicorn,"[{'alias': 'pubs', 'title': 'Pubs'}]",176 bd Chave,63,4.0
652,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",10 rue Bernex,23,4.5
653,Le Pallavicini,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",16 rue Madon,8,4.0
654,La Table Cinq,"[{'alias': 'french', 'title': 'French'}]",8 avenue des Chartreux,45,4.5
655,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
656,Le Jardin des Arts,"[{'alias': 'french', 'title': 'French'}]",53 Rue Marx Dormoy,57,4.0
657,Restaurant Pizzeria Chez Dédé,"[{'alias': 'pizza', 'title': 'Pizza'}]",60 rue George,21,4.0
658,Le Citronnier,"[{'alias': 'french', 'title': 'French'}, {'alias': 'international', 'title': 'International'}, {'alias': 'southafrican', 'title': 'South African'}]",2 rue Elemir Bourges,15,5.0
659,Chez Simone,"[{'alias': 'french', 'title': 'French'}]",23 cours Franklin Roosevelt,12,4.5
660,Il Piccolo,"[{'alias': 'italian', 'title': 'Italian'}]",187 bd Baille,12,4.0
661,Pizza Zazza,"[{'alias': 'pizza', 'title': 'Pizza'}]",244 boulevard Baille,11,4.0
662,Freddy,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",140 rue Sainte-Cécile,12,4.5
663,Le Pallavicini,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",16 rue Madon,8,4.0
664,Spok,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1 rue Crillon,6,4.0
665,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
666,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
667,Urban Kitchen,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",23 avenue de Corinthe,18,4.0
668,Le Majestic,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",211 rue Saint-Pierre,17,4.0
669,L'Horloge du Cap Est,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",10 boulevard Fernand Bonnefoy,9,5.0
670,Hedonia,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",222 rue Saint Pierre,4,4.5
671,Le Pallavicini,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",16 rue Madon,8,4.0
672,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
673,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
674,Hoang,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",73 bd Jeanne d'Arc,7,4.0
675,The Black Unicorn,"[{'alias': 'pubs', 'title': 'Pubs'}]",176 bd Chave,63,4.0
676,Le Majestic,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",211 rue Saint-Pierre,17,4.0
677,Le Jardin des Arts,"[{'alias': 'french', 'title': 'French'}]",53 Rue Marx Dormoy,57,4.0
678,Pizza Zazza,"[{'alias': 'pizza', 'title': 'Pizza'}]",244 boulevard Baille,11,4.0
679,Coogee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",100 boulevard Baille,73,4.5
680,Freddy,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",140 rue Sainte-Cécile,12,4.5
681,Pizza Zazza,"[{'alias': 'pizza', 'title': 'Pizza'}]",244 boulevard Baille,11,4.0
682,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
683,L'Horloge du Cap Est,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",10 boulevard Fernand Bonnefoy,9,5.0
684,Urban Kitchen,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",23 avenue de Corinthe,18,4.0
685,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",9 Rue Borde,18,5.0
686,Café Thaï,"[{'alias': 'thai', 'title': 'Thai'}]",136 rue Rouet,157,4.0
687,Coogee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",100 boulevard Baille,73,4.5
688,The Black Unicorn,"[{'alias': 'pubs', 'title': 'Pubs'}]",176 bd Chave,63,4.0
689,El Picoteo,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",53 rue Saint Pierre,12,4.0
690,Liban Express,"[{'alias': 'lebanese', 'title': 'Lebanese'}]",12 boulevard de Roux,10,4.5
691,La Table Cinq,"[{'alias': 'french', 'title': 'French'}]",8 avenue des Chartreux,45,4.5
692,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
693,Palais Longchamp,"[{'alias': 'museums', 'title': 'Museums'}]",Place Henri Dunant,81,4.5
694,Les Grandes Tables,"[{'alias': 'french', 'title': 'French'}]",41 rue Jobin,57,3.5
695,Théâtre des Chartreux,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",105 ave des Chartreux,4,4.5
696,Le Jardin des Arts,"[{'alias': 'french', 'title': 'French'}]",53 Rue Marx Dormoy,57,4.0
697,La Table de Guy Bistro Créole,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",145 ave des Chartreux,10,3.0
698,Simba Pizzas,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",83 Avenue Des Chartreux,3,4.5
699,Le Chartreux,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}]",89 ave des chartreux,1,5.0
700,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",207 boulevard de Plombières,14,4.0
701,Rouge Belle de Mai,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",47 rue Fortuné Jourdan,19,4.5
702,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",9 Rue Guy Mocquet,30,4.0
703,Bistrot Alexandre,"[{'alias': 'provencal', 'title': 'Provencal'}]",31 bd Charles Moretti,13,4.0
704,Italia Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",35 rue de la Carrière,2,4.5
705,Bistrot Alexandre,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",Station Alexandre,2,4.5
706,KFC,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",114 boulevard de Plombières,1,1.0
707,Pâtisserie B et F Giner La Gourmandine,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",8 Place Bernard Cadenat,6,5.0
708,La Salle des Machines,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41 rue Jobin,5,3.5
709,PechaKucha,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'beaches', 'title': 'Beaches'}]",,1,4.0
710,L'Horloge du Cap Est,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",10 boulevard Fernand Bonnefoy,9,5.0
711,Café Thaï,"[{'alias': 'thai', 'title': 'Thai'}]",136 rue Rouet,157,4.0
712,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
713,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
714,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",9 Rue Borde,18,5.0
715,Il Topolino,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",59 Chemin De L Argile,4,4.5
716,Urban Kitchen,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",23 avenue de Corinthe,18,4.0
717,Parc du 26ème Centenaire,"[{'alias': 'parks', 'title': 'Parks'}]",Avenue de Corinthe,59,4.0
718,La Villa,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",113 rue Jean Mermoz,131,3.5
719,La Folie du Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5 ave de Toulon,15,4.0
720,Les Grandes Tables,"[{'alias': 'french', 'title': 'French'}]",41 rue Jobin,57,3.5
721,Rouge Belle de Mai,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",47 rue Fortuné Jourdan,19,4.5
722,La Cantine du Midi,"[{'alias': 'french', 'title': 'French'}]",36 rue Bernard,10,4.5
723,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",9 Rue Guy Mocquet,30,4.0
724,Restaurant des Chutes Lavie,"[{'alias': 'french', 'title': 'French'}]",45 avenue des Chutes Lavie,17,4.0
725,Bistrot Alexandre,"[{'alias': 'provencal', 'title': 'Provencal'}]",31 bd Charles Moretti,13,4.0
726,Bar des Amis,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",41 boulevard Burel,1,4.0
727,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",207 boulevard de Plombières,14,4.0
728,Bistrot Alexandre,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",Station Alexandre,2,4.5
729,Studio 37,"[{'alias': 'french', 'title': 'French'}]",37 rue Guibal,25,3.0
730,La Table Cinq,"[{'alias': 'french', 'title': 'French'}]",8 avenue des Chartreux,45,4.5
731,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
732,Palais Longchamp,"[{'alias': 'museums', 'title': 'Museums'}]",Place Henri Dunant,81,4.5
733,Le Jardin des Arts,"[{'alias': 'french', 'title': 'French'}]",53 Rue Marx Dormoy,57,4.0
734,Au quai 68,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",336 bd Chave,4,4.5
735,Le Citronnier,"[{'alias': 'french', 'title': 'French'}, {'alias': 'international', 'title': 'International'}, {'alias': 'southafrican', 'title': 'South African'}]",2 rue Elemir Bourges,15,5.0
736,The Black Unicorn,"[{'alias': 'pubs', 'title': 'Pubs'}]",176 bd Chave,63,4.0
